temperature,year,statistics,country,iso3
21.9,2010,FebAverage,Bangladesh,BGD
27.2,2010,MarAverage,Bangladesh,BGD
29.4,2010,AprAverage,Bangladesh,BGD
29.1,2010,MayAverage,Bangladesh,BGD
28.9,2010,JunAverage,Bangladesh,BGD
28.9,2010,JulAverage,Bangladesh,BGD
29.1,2010,AugAverage,Bangladesh,BGD
28.8,2010,SepAverage,Bangladesh,BGD
28.1,2010,OctAverage,Bangladesh,BGD
25.4,2010,NovAverage,Bangladesh,BGD
20.0,2010,DecAverage,Bangladesh,BGD
18.4,2011,JanAverage,Bangladesh,BGD
21.4,2011,FebAverage,Bangladesh,BGD
25.8,2011,MarAverage,Bangladesh,BGD
27.9,2011,AprAverage,Bangladesh,BGD
28.5,2011,MayAverage,Bangladesh,BGD
28.7,2011,JunAverage,Bangladesh,BGD
28.5,2011,JulAverage,Bangladesh,BGD
28.2,2011,AugAverage,Bangladesh,BGD
28.8,2011,SepAverage,Bangladesh,BGD
27.6,2011,OctAverage,Bangladesh,BGD
23.7,2011,NovAverage,Bangladesh,BGD
20.8,2011,DecAverage,Bangladesh,BGD
17.1,2012,JanAverage,Bangladesh,BGD
20.2,2012,FebAverage,Bangladesh,BGD
25.9,2012,MarAverage,Bangladesh,BGD
26.9,2012,AprAverage,Bangladesh,BGD
28.9,2012,MayAverage,Bangladesh,BGD
28.7,2012,JunAverage,Bangladesh,BGD
28.3,2012,JulAverage,Bangladesh,BGD
28.7,2012,AugAverage,Bangladesh,BGD
28.1,2012,SepAverage,Bangladesh,BGD
26.4,2012,OctAverage,Bangladesh,BGD
23.2,2012,NovAverage,Bangladesh,BGD
20.0,2012,DecAverage,Bangladesh,BGD
17.6,2013,JanAverage,Bangladesh,BGD
20.9,2013,FebAverage,Bangladesh,BGD
25.6,2013,MarAverage,Bangladesh,BGD
27.6,2013,AprAverage,Bangladesh,BGD
27.5,2013,MayAverage,Bangladesh,BGD
29.1,2013,JunAverage,Bangladesh,BGD
28.6,2013,JulAverage,Bangladesh,BGD
28.1,2013,AugAverage,Bangladesh,BGD
28.3,2013,SepAverage,Bangladesh,BGD
26.7,2013,OctAverage,Bangladesh,BGD
22.5,2013,NovAverage,Bangladesh,BGD
19.0,2013,DecAverage,Bangladesh,BGD
19.1,2014,JanAverage,Bangladesh,BGD
20.4,2014,FebAverage,Bangladesh,BGD
24.7,2014,MarAverage,Bangladesh,BGD
28.9,2014,AprAverage,Bangladesh,BGD
28.9,2014,MayAverage,Bangladesh,BGD
28.4,2014,JunAverage,Bangladesh,BGD
28.7,2014,JulAverage,Bangladesh,BGD
28.2,2014,AugAverage,Bangladesh,BGD
28.2,2014,SepAverage,Bangladesh,BGD
26.9,2014,OctAverage,Bangladesh,BGD
23.0,2014,NovAverage,Bangladesh,BGD
19.4,2014,DecAverage,Bangladesh,BGD
19.6,2015,JanAverage,Bangladesh,BGD
20.6,2015,FebAverage,Bangladesh,BGD
24.9,2015,MarAverage,Bangladesh,BGD
26.7,2015,AprAverage,Bangladesh,BGD
28.6,2015,MayAverage,Bangladesh,BGD
28.4,2015,JunAverage,Bangladesh,BGD
28.1,2015,JulAverage,Bangladesh,BGD
28.3,2015,AugAverage,Bangladesh,BGD
28.4,2015,SepAverage,Bangladesh,BGD
27.1,2015,OctAverage,Bangladesh,BGD
23.4,2015,NovAverage,Bangladesh,BGD
19.0,2015,DecAverage,Bangladesh,BGD
17.3,2016,JanAverage,Bangladesh,BGD
22.1,2016,FebAverage,Bangladesh,BGD
25.9,2016,MarAverage,Bangladesh,BGD
28.2,2016,AprAverage,Bangladesh,BGD
27.9,2016,MayAverage,Bangladesh,BGD
29.0,2016,JunAverage,Bangladesh,BGD
28.2,2016,JulAverage,Bangladesh,BGD
28.9,2016,AugAverage,Bangladesh,BGD
28.6,2016,SepAverage,Bangladesh,BGD
27.7,2016,OctAverage,Bangladesh,BGD
23.5,2016,NovAverage,Bangladesh,BGD
21.4,2016,DecAverage,Bangladesh,BGD
19.4,2017,JanAverage,Bangladesh,BGD
21.3,2017,FebAverage,Bangladesh,BGD
23.7,2017,MarAverage,Bangladesh,BGD
26.9,2017,AprAverage,Bangladesh,BGD
28.8,2017,MayAverage,Bangladesh,BGD
28.6,2017,JunAverage,Bangladesh,BGD
28.3,2017,JulAverage,Bangladesh,BGD
28.6,2017,AugAverage,Bangladesh,BGD
28.5,2017,SepAverage,Bangladesh,BGD
27.2,2017,OctAverage,Bangladesh,BGD
24.1,2017,NovAverage,Bangladesh,BGD
20.6,2017,DecAverage,Bangladesh,BGD
17.6,2018,JanAverage,Bangladesh,BGD
21.2,2018,FebAverage,Bangladesh,BGD
25.4,2018,MarAverage,Bangladesh,BGD
26.8,2018,AprAverage,Bangladesh,BGD
27.3,2018,MayAverage,Bangladesh,BGD
28.7,2018,JunAverage,Bangladesh,BGD
28.6,2018,JulAverage,Bangladesh,BGD
28.9,2018,AugAverage,Bangladesh,BGD
28.7,2018,SepAverage,Bangladesh,BGD
26.2,2018,OctAverage,Bangladesh,BGD
22.8,2018,NovAverage,Bangladesh,BGD
19.1,2018,DecAverage,Bangladesh,BGD
19.4,2019,JanAverage,Bangladesh,BGD
20.7,2019,FebAverage,Bangladesh,BGD
24.4,2019,MarAverage,Bangladesh,BGD
27.4,2019,AprAverage,Bangladesh,BGD
28.9,2019,MayAverage,Bangladesh,BGD
29.2,2019,JunAverage,Bangladesh,BGD
28.7,2019,JulAverage,Bangladesh,BGD
29.0,2019,AugAverage,Bangladesh,BGD
28.3,2019,SepAverage,Bangladesh,BGD
26.9,2019,OctAverage,Bangladesh,BGD
23.9,2019,NovAverage,Bangladesh,BGD
18.5,2019,DecAverage,Bangladesh,BGD
17.3,2020,JanAverage,Bangladesh,BGD
20.7,2020,FebAverage,Bangladesh,BGD
24.7,2020,MarAverage,Bangladesh,BGD
27.0,2020,AprAverage,Bangladesh,BGD
27.8,2020,MayAverage,Bangladesh,BGD
28.5,2020,JunAverage,Bangladesh,BGD
28.6,2020,JulAverage,Bangladesh,BGD
28.8,2020,AugAverage,Bangladesh,BGD
28.7,2020,SepAverage,Bangladesh,BGD
28.2,2020,OctAverage,Bangladesh,BGD
23.5,2020,NovAverage,Bangladesh,BGD
19.0,2020,DecAverage,Bangladesh,BGD
25.6,1991,JanAverage,Barbados,BRB
25.6,1991,FebAverage,Barbados,BRB
26.1,1991,MarAverage,Barbados,BRB
26.4,1991,AprAverage,Barbados,BRB
27.3,1991,MayAverage,Barbados,BRB
27.7,1991,JunAverage,Barbados,BRB
27.4,1991,JulAverage,Barbados,BRB
27.3,1991,AugAverage,Barbados,BRB
27.0,1991,SepAverage,Barbados,BRB
26.4,1991,OctAverage,Barbados,BRB
26.2,1991,NovAverage,Barbados,BRB
25.3,1991,DecAverage,Barbados,BRB
25.1,1992,JanAverage,Barbados,BRB
25.3,1992,FebAverage,Barbados,BRB
25.7,1992,MarAverage,Barbados,BRB
26.6,1992,AprAverage,Barbados,BRB
27.1,1992,MayAverage,Barbados,BRB
26.9,1992,JunAverage,Barbados,BRB
26.8,1992,JulAverage,Barbados,BRB
26.7,1992,AugAverage,Barbados,BRB
26.6,1992,SepAverage,Barbados,BRB
26.8,1992,OctAverage,Barbados,BRB
26.3,1992,NovAverage,Barbados,BRB
25.8,1992,DecAverage,Barbados,BRB
25.5,1993,JanAverage,Barbados,BRB
25.3,1993,FebAverage,Barbados,BRB
25.9,1993,MarAverage,Barbados,BRB
26.9,1993,AprAverage,Barbados,BRB
27.5,1993,MayAverage,Barbados,BRB
27.5,1993,JunAverage,Barbados,BRB
27.1,1993,JulAverage,Barbados,BRB
27.2,1993,AugAverage,Barbados,BRB
27.1,1993,SepAverage,Barbados,BRB
27.2,1993,OctAverage,Barbados,BRB
26.6,1993,NovAverage,Barbados,BRB
26.1,1993,DecAverage,Barbados,BRB
25.5,1994,JanAverage,Barbados,BRB
24.9,1994,FebAverage,Barbados,BRB
25.8,1994,MarAverage,Barbados,BRB
26.4,1994,AprAverage,Barbados,BRB
26.7,1994,MayAverage,Barbados,BRB
26.7,1994,JunAverage,Barbados,BRB
26.8,1994,JulAverage,Barbados,BRB
27.0,1994,AugAverage,Barbados,BRB
26.8,1994,SepAverage,Barbados,BRB
26.9,1994,OctAverage,Barbados,BRB
26.8,1994,NovAverage,Barbados,BRB
26.0,1994,DecAverage,Barbados,BRB
25.4,1995,JanAverage,Barbados,BRB
25.4,1995,FebAverage,Barbados,BRB
25.8,1995,MarAverage,Barbados,BRB
26.6,1995,AprAverage,Barbados,BRB
27.7,1995,MayAverage,Barbados,BRB
27.4,1995,JunAverage,Barbados,BRB
27.2,1995,JulAverage,Barbados,BRB
27.4,1995,AugAverage,Barbados,BRB
27.5,1995,SepAverage,Barbados,BRB
27.0,1995,OctAverage,Barbados,BRB
26.7,1995,NovAverage,Barbados,BRB
26.3,1995,DecAverage,Barbados,BRB
25.5,1996,JanAverage,Barbados,BRB
26.0,1996,FebAverage,Barbados,BRB
25.9,1996,MarAverage,Barbados,BRB
26.4,1996,AprAverage,Barbados,BRB
26.7,1996,MayAverage,Barbados,BRB
26.8,1996,JunAverage,Barbados,BRB
26.8,1996,JulAverage,Barbados,BRB
27.0,1996,AugAverage,Barbados,BRB
27.1,1996,SepAverage,Barbados,BRB
27.0,1996,OctAverage,Barbados,BRB
26.5,1996,NovAverage,Barbados,BRB
25.9,1996,DecAverage,Barbados,BRB
25.6,1997,JanAverage,Barbados,BRB
25.4,1997,FebAverage,Barbados,BRB
25.2,1997,MarAverage,Barbados,BRB
26.1,1997,AprAverage,Barbados,BRB
27.0,1997,MayAverage,Barbados,BRB
27.4,1997,JunAverage,Barbados,BRB
27.0,1997,JulAverage,Barbados,BRB
27.1,1997,AugAverage,Barbados,BRB
27.7,1997,SepAverage,Barbados,BRB
27.7,1997,OctAverage,Barbados,BRB
27.1,1997,NovAverage,Barbados,BRB
26.6,1997,DecAverage,Barbados,BRB
26.1,1998,JanAverage,Barbados,BRB
26.5,1998,FebAverage,Barbados,BRB
26.8,1998,MarAverage,Barbados,BRB
27.5,1998,AprAverage,Barbados,BRB
27.6,1998,MayAverage,Barbados,BRB
27.7,1998,JunAverage,Barbados,BRB
27.5,1998,JulAverage,Barbados,BRB
28.1,1998,AugAverage,Barbados,BRB
27.9,1998,SepAverage,Barbados,BRB
27.5,1998,OctAverage,Barbados,BRB
27.0,1998,NovAverage,Barbados,BRB
26.5,1998,DecAverage,Barbados,BRB
25.7,1999,JanAverage,Barbados,BRB
25.2,1999,FebAverage,Barbados,BRB
25.9,1999,MarAverage,Barbados,BRB
26.4,1999,AprAverage,Barbados,BRB
27.6,1999,MayAverage,Barbados,BRB
27.6,1999,JunAverage,Barbados,BRB
27.4,1999,JulAverage,Barbados,BRB
27.3,1999,AugAverage,Barbados,BRB
27.6,1999,SepAverage,Barbados,BRB
26.9,1999,OctAverage,Barbados,BRB
27.1,1999,NovAverage,Barbados,BRB
26.5,1999,DecAverage,Barbados,BRB
25.5,2000,JanAverage,Barbados,BRB
25.3,2000,FebAverage,Barbados,BRB
25.2,2000,MarAverage,Barbados,BRB
26.1,2000,AprAverage,Barbados,BRB
26.8,2000,MayAverage,Barbados,BRB
26.9,2000,JunAverage,Barbados,BRB
27.2,2000,JulAverage,Barbados,BRB
27.3,2000,AugAverage,Barbados,BRB
27.1,2000,SepAverage,Barbados,BRB
27.1,2000,OctAverage,Barbados,BRB
26.8,2000,NovAverage,Barbados,BRB
25.9,2000,DecAverage,Barbados,BRB
25.5,2001,JanAverage,Barbados,BRB
25.0,2001,FebAverage,Barbados,BRB
25.9,2001,MarAverage,Barbados,BRB
26.4,2001,AprAverage,Barbados,BRB
27.5,2001,MayAverage,Barbados,BRB
27.4,2001,JunAverage,Barbados,BRB
27.2,2001,JulAverage,Barbados,BRB
27.5,2001,AugAverage,Barbados,BRB
27.2,2001,SepAverage,Barbados,BRB
27.0,2001,OctAverage,Barbados,BRB
26.9,2001,NovAverage,Barbados,BRB
26.8,2001,DecAverage,Barbados,BRB
26.0,2002,JanAverage,Barbados,BRB
25.4,2002,FebAverage,Barbados,BRB
26.0,2002,MarAverage,Barbados,BRB
26.2,2002,AprAverage,Barbados,BRB
26.8,2002,MayAverage,Barbados,BRB
27.1,2002,JunAverage,Barbados,BRB
27.1,2002,JulAverage,Barbados,BRB
27.5,2002,AugAverage,Barbados,BRB
27.5,2002,SepAverage,Barbados,BRB
27.3,2002,OctAverage,Barbados,BRB
26.7,2002,NovAverage,Barbados,BRB
26.3,2002,DecAverage,Barbados,BRB
26.2,2003,JanAverage,Barbados,BRB
25.8,2003,FebAverage,Barbados,BRB
26.3,2003,MarAverage,Barbados,BRB
27.3,2003,AprAverage,Barbados,BRB
27.5,2003,MayAverage,Barbados,BRB
27.2,2003,JunAverage,Barbados,BRB
27.0,2003,JulAverage,Barbados,BRB
27.3,2003,AugAverage,Barbados,BRB
27.4,2003,SepAverage,Barbados,BRB
27.4,2003,OctAverage,Barbados,BRB
27.2,2003,NovAverage,Barbados,BRB
26.4,2003,DecAverage,Barbados,BRB
25.7,2004,JanAverage,Barbados,BRB
25.5,2004,FebAverage,Barbados,BRB
25.9,2004,MarAverage,Barbados,BRB
26.8,2004,AprAverage,Barbados,BRB
26.9,2004,MayAverage,Barbados,BRB
26.9,2004,JunAverage,Barbados,BRB
26.8,2004,JulAverage,Barbados,BRB
27.2,2004,AugAverage,Barbados,BRB
27.3,2004,SepAverage,Barbados,BRB
27.1,2004,OctAverage,Barbados,BRB
26.7,2004,NovAverage,Barbados,BRB
26.4,2004,DecAverage,Barbados,BRB
25.9,2005,JanAverage,Barbados,BRB
26.0,2005,FebAverage,Barbados,BRB
26.5,2005,MarAverage,Barbados,BRB
27.2,2005,AprAverage,Barbados,BRB
27.7,2005,MayAverage,Barbados,BRB
27.4,2005,JunAverage,Barbados,BRB
27.1,2005,JulAverage,Barbados,BRB
27.5,2005,AugAverage,Barbados,BRB
27.7,2005,SepAverage,Barbados,BRB
27.5,2005,OctAverage,Barbados,BRB
26.6,2005,NovAverage,Barbados,BRB
26.2,2005,DecAverage,Barbados,BRB
25.4,2006,JanAverage,Barbados,BRB
25.4,2006,FebAverage,Barbados,BRB
25.9,2006,MarAverage,Barbados,BRB
26.8,2006,AprAverage,Barbados,BRB
27.7,2006,MayAverage,Barbados,BRB
27.4,2006,JunAverage,Barbados,BRB
27.3,2006,JulAverage,Barbados,BRB
27.5,2006,AugAverage,Barbados,BRB
27.5,2006,SepAverage,Barbados,BRB
27.4,2006,OctAverage,Barbados,BRB
26.6,2006,NovAverage,Barbados,BRB
26.5,2006,DecAverage,Barbados,BRB
25.8,2007,JanAverage,Barbados,BRB
25.5,2007,FebAverage,Barbados,BRB
26.5,2007,MarAverage,Barbados,BRB
26.9,2007,AprAverage,Barbados,BRB
27.5,2007,MayAverage,Barbados,BRB
27.0,2007,JunAverage,Barbados,BRB
27.2,2007,JulAverage,Barbados,BRB
26.9,2007,AugAverage,Barbados,BRB
26.7,2007,SepAverage,Barbados,BRB
26.7,2007,OctAverage,Barbados,BRB
26.6,2007,NovAverage,Barbados,BRB
25.8,2007,DecAverage,Barbados,BRB
25.3,2008,JanAverage,Barbados,BRB
25.2,2008,FebAverage,Barbados,BRB
25.2,2008,MarAverage,Barbados,BRB
25.8,2008,AprAverage,Barbados,BRB
26.9,2008,MayAverage,Barbados,BRB
27.5,2008,JunAverage,Barbados,BRB
27.2,2008,JulAverage,Barbados,BRB
27.4,2008,AugAverage,Barbados,BRB
27.3,2008,SepAverage,Barbados,BRB
26.9,2008,OctAverage,Barbados,BRB
27.0,2008,NovAverage,Barbados,BRB
26.1,2008,DecAverage,Barbados,BRB
25.8,2009,JanAverage,Barbados,BRB
25.4,2009,FebAverage,Barbados,BRB
25.5,2009,MarAverage,Barbados,BRB
26.1,2009,AprAverage,Barbados,BRB
27.3,2009,MayAverage,Barbados,BRB
27.4,2009,JunAverage,Barbados,BRB
27.5,2009,JulAverage,Barbados,BRB
27.6,2009,AugAverage,Barbados,BRB
27.8,2009,SepAverage,Barbados,BRB
27.2,2009,OctAverage,Barbados,BRB
27.4,2009,NovAverage,Barbados,BRB
26.6,2009,DecAverage,Barbados,BRB
26.0,2010,JanAverage,Barbados,BRB
26.6,2010,FebAverage,Barbados,BRB
27.2,2010,MarAverage,Barbados,BRB
27.4,2010,AprAverage,Barbados,BRB
27.9,2010,MayAverage,Barbados,BRB
28.0,2010,JunAverage,Barbados,BRB
27.4,2010,JulAverage,Barbados,BRB
27.5,2010,AugAverage,Barbados,BRB
27.2,2010,SepAverage,Barbados,BRB
27.5,2010,OctAverage,Barbados,BRB
27.3,2010,NovAverage,Barbados,BRB
26.0,2010,DecAverage,Barbados,BRB
25.8,2011,JanAverage,Barbados,BRB
25.9,2011,FebAverage,Barbados,BRB
25.5,2011,MarAverage,Barbados,BRB
26.1,2011,AprAverage,Barbados,BRB
27.6,2011,MayAverage,Barbados,BRB
27.7,2011,JunAverage,Barbados,BRB
27.3,2011,JulAverage,Barbados,BRB
27.7,2011,AugAverage,Barbados,BRB
27.6,2011,SepAverage,Barbados,BRB
27.1,2011,OctAverage,Barbados,BRB
26.7,2011,NovAverage,Barbados,BRB
26.1,2011,DecAverage,Barbados,BRB
25.6,2012,JanAverage,Barbados,BRB
25.5,2012,FebAverage,Barbados,BRB
25.6,2012,MarAverage,Barbados,BRB
26.3,2012,AprAverage,Barbados,BRB
26.6,2012,MayAverage,Barbados,BRB
27.0,2012,JunAverage,Barbados,BRB
27.1,2012,JulAverage,Barbados,BRB
27.2,2012,AugAverage,Barbados,BRB
27.2,2012,SepAverage,Barbados,BRB
27.3,2012,OctAverage,Barbados,BRB
27.4,2012,NovAverage,Barbados,BRB
26.6,2012,DecAverage,Barbados,BRB
25.7,2013,JanAverage,Barbados,BRB
25.8,2013,FebAverage,Barbados,BRB
26.2,2013,MarAverage,Barbados,BRB
26.3,2013,AprAverage,Barbados,BRB
27.1,2013,MayAverage,Barbados,BRB
27.1,2013,JunAverage,Barbados,BRB
27.2,2013,JulAverage,Barbados,BRB
27.3,2013,AugAverage,Barbados,BRB
27.5,2013,SepAverage,Barbados,BRB
27.2,2013,OctAverage,Barbados,BRB
26.8,2013,NovAverage,Barbados,BRB
26.3,2013,DecAverage,Barbados,BRB
25.6,2014,JanAverage,Barbados,BRB
25.8,2014,FebAverage,Barbados,BRB
26.1,2014,MarAverage,Barbados,BRB
26.5,2014,AprAverage,Barbados,BRB
27.2,2014,MayAverage,Barbados,BRB
27.7,2014,JunAverage,Barbados,BRB
27.4,2014,JulAverage,Barbados,BRB
27.3,2014,AugAverage,Barbados,BRB
27.1,2014,SepAverage,Barbados,BRB
27.2,2014,OctAverage,Barbados,BRB
26.9,2014,NovAverage,Barbados,BRB
26.2,2014,DecAverage,Barbados,BRB
25.9,2015,JanAverage,Barbados,BRB
26.0,2015,FebAverage,Barbados,BRB
25.9,2015,MarAverage,Barbados,BRB
26.5,2015,AprAverage,Barbados,BRB
27.4,2015,MayAverage,Barbados,BRB
27.8,2015,JunAverage,Barbados,BRB
27.4,2015,JulAverage,Barbados,BRB
27.9,2015,AugAverage,Barbados,BRB
28.1,2015,SepAverage,Barbados,BRB
28.1,2015,OctAverage,Barbados,BRB
27.1,2015,NovAverage,Barbados,BRB
26.7,2015,DecAverage,Barbados,BRB
26.0,2016,JanAverage,Barbados,BRB
26.1,2016,FebAverage,Barbados,BRB
26.3,2016,MarAverage,Barbados,BRB
27.2,2016,AprAverage,Barbados,BRB
27.5,2016,MayAverage,Barbados,BRB
27.4,2016,JunAverage,Barbados,BRB
27.6,2016,JulAverage,Barbados,BRB
27.7,2016,AugAverage,Barbados,BRB
27.4,2016,SepAverage,Barbados,BRB
27.6,2016,OctAverage,Barbados,BRB
27.0,2016,NovAverage,Barbados,BRB
26.7,2016,DecAverage,Barbados,BRB
25.5,2017,JanAverage,Barbados,BRB
25.6,2017,FebAverage,Barbados,BRB
26.0,2017,MarAverage,Barbados,BRB
26.9,2017,AprAverage,Barbados,BRB
27.6,2017,MayAverage,Barbados,BRB
27.3,2017,JunAverage,Barbados,BRB
27.5,2017,JulAverage,Barbados,BRB
27.8,2017,AugAverage,Barbados,BRB
27.4,2017,SepAverage,Barbados,BRB
27.1,2017,OctAverage,Barbados,BRB
27.2,2017,NovAverage,Barbados,BRB
26.5,2017,DecAverage,Barbados,BRB
25.7,2018,JanAverage,Barbados,BRB
25.0,2018,FebAverage,Barbados,BRB
26.2,2018,MarAverage,Barbados,BRB
26.3,2018,AprAverage,Barbados,BRB
26.7,2018,MayAverage,Barbados,BRB
27.2,2018,JunAverage,Barbados,BRB
27.1,2018,JulAverage,Barbados,BRB
27.2,2018,AugAverage,Barbados,BRB
27.3,2018,SepAverage,Barbados,BRB
27.0,2018,OctAverage,Barbados,BRB
26.9,2018,NovAverage,Barbados,BRB
26.0,2018,DecAverage,Barbados,BRB
25.3,2019,JanAverage,Barbados,BRB
25.5,2019,FebAverage,Barbados,BRB
26.0,2019,MarAverage,Barbados,BRB
26.4,2019,AprAverage,Barbados,BRB
27.2,2019,MayAverage,Barbados,BRB
27.5,2019,JunAverage,Barbados,BRB
27.4,2019,JulAverage,Barbados,BRB
27.6,2019,AugAverage,Barbados,BRB
27.8,2019,SepAverage,Barbados,BRB
27.4,2019,OctAverage,Barbados,BRB
27.1,2019,NovAverage,Barbados,BRB
26.8,2019,DecAverage,Barbados,BRB
25.9,2020,JanAverage,Barbados,BRB
26.1,2020,FebAverage,Barbados,BRB
25.9,2020,MarAverage,Barbados,BRB
27.0,2020,AprAverage,Barbados,BRB
27.7,2020,MayAverage,Barbados,BRB
27.6,2020,JunAverage,Barbados,BRB
27.5,2020,JulAverage,Barbados,BRB
27.8,2020,AugAverage,Barbados,BRB
27.8,2020,SepAverage,Barbados,BRB
27.1,2020,OctAverage,Barbados,BRB
26.6,2020,NovAverage,Barbados,BRB
25.9,2020,DecAverage,Barbados,BRB
-3.0,1991,JanAverage,Belarus,BLR
-4.2,1991,FebAverage,Belarus,BLR
1.1,1991,MarAverage,Belarus,BLR
7.4,1991,AprAverage,Belarus,BLR
11.3,1991,MayAverage,Belarus,BLR
16.1,1991,JunAverage,Belarus,BLR
18.9,1991,JulAverage,Belarus,BLR
18.0,1991,AugAverage,Belarus,BLR
13.5,1991,SepAverage,Belarus,BLR
7.2,1991,OctAverage,Belarus,BLR
2.6,1991,NovAverage,Belarus,BLR
-2.8,1991,DecAverage,Belarus,BLR
-2.8,1992,JanAverage,Belarus,BLR
-1.8,1992,FebAverage,Belarus,BLR
2.4,1992,MarAverage,Belarus,BLR
6.0,1992,AprAverage,Belarus,BLR
12.9,1992,MayAverage,Belarus,BLR
17.4,1992,JunAverage,Belarus,BLR
19.4,1992,JulAverage,Belarus,BLR
20.1,1992,AugAverage,Belarus,BLR
12.7,1992,SepAverage,Belarus,BLR
4.2,1992,OctAverage,Belarus,BLR
0.6,1992,NovAverage,Belarus,BLR
-2.4,1992,DecAverage,Belarus,BLR
-2.8,1993,JanAverage,Belarus,BLR
-2.8,1993,FebAverage,Belarus,BLR
-0.2,1993,MarAverage,Belarus,BLR
7.6,1993,AprAverage,Belarus,BLR
16.0,1993,MayAverage,Belarus,BLR
14.8,1993,JunAverage,Belarus,BLR
16.6,1993,JulAverage,Belarus,BLR
15.8,1993,AugAverage,Belarus,BLR
10.0,1993,SepAverage,Belarus,BLR
6.5,1993,OctAverage,Belarus,BLR
-4.6,1993,NovAverage,Belarus,BLR
-0.9,1993,DecAverage,Belarus,BLR
-1.0,1994,JanAverage,Belarus,BLR
-7.9,1994,FebAverage,Belarus,BLR
-0.1,1994,MarAverage,Belarus,BLR
9.0,1994,AprAverage,Belarus,BLR
11.9,1994,MayAverage,Belarus,BLR
14.6,1994,JunAverage,Belarus,BLR
20.4,1994,JulAverage,Belarus,BLR
17.9,1994,AugAverage,Belarus,BLR
15.1,1994,SepAverage,Belarus,BLR
6.0,1994,OctAverage,Belarus,BLR
0.9,1994,NovAverage,Belarus,BLR
-3.0,1994,DecAverage,Belarus,BLR
-4.9,1995,JanAverage,Belarus,BLR
0.7,1995,FebAverage,Belarus,BLR
2.1,1995,MarAverage,Belarus,BLR
7.3,1995,AprAverage,Belarus,BLR
12.9,1995,MayAverage,Belarus,BLR
18.6,1995,JunAverage,Belarus,BLR
18.8,1995,JulAverage,Belarus,BLR
18.0,1995,AugAverage,Belarus,BLR
12.7,1995,SepAverage,Belarus,BLR
8.3,1995,OctAverage,Belarus,BLR
-1.3,1995,NovAverage,Belarus,BLR
-7.6,1995,DecAverage,Belarus,BLR
-9.5,1996,JanAverage,Belarus,BLR
-8.7,1996,FebAverage,Belarus,BLR
-3.7,1996,MarAverage,Belarus,BLR
7.9,1996,AprAverage,Belarus,BLR
15.4,1996,MayAverage,Belarus,BLR
16.3,1996,JunAverage,Belarus,BLR
16.7,1996,JulAverage,Belarus,BLR
18.4,1996,AugAverage,Belarus,BLR
10.2,1996,SepAverage,Belarus,BLR
7.9,1996,OctAverage,Belarus,BLR
4.8,1996,NovAverage,Belarus,BLR
-6.9,1996,DecAverage,Belarus,BLR
-6.2,1997,JanAverage,Belarus,BLR
-1.4,1997,FebAverage,Belarus,BLR
0.5,1997,MarAverage,Belarus,BLR
4.7,1997,AprAverage,Belarus,BLR
12.9,1997,MayAverage,Belarus,BLR
16.9,1997,JunAverage,Belarus,BLR
18.5,1997,JulAverage,Belarus,BLR
18.6,1997,AugAverage,Belarus,BLR
11.6,1997,SepAverage,Belarus,BLR
5.4,1997,OctAverage,Belarus,BLR
1.8,1997,NovAverage,Belarus,BLR
-4.9,1997,DecAverage,Belarus,BLR
-1.7,1998,JanAverage,Belarus,BLR
-0.6,1998,FebAverage,Belarus,BLR
-0.4,1998,MarAverage,Belarus,BLR
8.7,1998,AprAverage,Belarus,BLR
13.8,1998,MayAverage,Belarus,BLR
18.0,1998,JunAverage,Belarus,BLR
17.6,1998,JulAverage,Belarus,BLR
15.9,1998,AugAverage,Belarus,BLR
12.6,1998,SepAverage,Belarus,BLR
6.6,1998,OctAverage,Belarus,BLR
-4.4,1998,NovAverage,Belarus,BLR
-5.2,1998,DecAverage,Belarus,BLR
-3.2,1999,JanAverage,Belarus,BLR
-4.3,1999,FebAverage,Belarus,BLR
1.9,1999,MarAverage,Belarus,BLR
10.1,1999,AprAverage,Belarus,BLR
11.2,1999,MayAverage,Belarus,BLR
20.3,1999,JunAverage,Belarus,BLR
20.9,1999,JulAverage,Belarus,BLR
17.4,1999,AugAverage,Belarus,BLR
14.4,1999,SepAverage,Belarus,BLR
7.3,1999,OctAverage,Belarus,BLR
-0.2,1999,NovAverage,Belarus,BLR
-1.2,1999,DecAverage,Belarus,BLR
-4.4,2000,JanAverage,Belarus,BLR
-0.6,2000,FebAverage,Belarus,BLR
1.3,2000,MarAverage,Belarus,BLR
11.6,2000,AprAverage,Belarus,BLR
13.8,2000,MayAverage,Belarus,BLR
16.4,2000,JunAverage,Belarus,BLR
17.2,2000,JulAverage,Belarus,BLR
17.5,2000,AugAverage,Belarus,BLR
10.9,2000,SepAverage,Belarus,BLR
9.2,2000,OctAverage,Belarus,BLR
4.3,2000,NovAverage,Belarus,BLR
0.1,2000,DecAverage,Belarus,BLR
-2.4,2001,JanAverage,Belarus,BLR
-4.0,2001,FebAverage,Belarus,BLR
0.4,2001,MarAverage,Belarus,BLR
9.5,2001,AprAverage,Belarus,BLR
13.2,2001,MayAverage,Belarus,BLR
15.4,2001,JunAverage,Belarus,BLR
21.7,2001,JulAverage,Belarus,BLR
18.6,2001,AugAverage,Belarus,BLR
12.5,2001,SepAverage,Belarus,BLR
8.6,2001,OctAverage,Belarus,BLR
1.1,2001,NovAverage,Belarus,BLR
